ano_mes,tributo,rotulo,tributo_pai,nivel,tipo,valor,valor_constante
2001-10,CONTRIBUIÇÃO PARA O PIS/PASEP,PIS/PASEP,,1,componente,941.17254146,3896.47895322912
2001-10,CONTRIBUIÇÃO PARA O PIS/PASEP · DEMAIS EMPRESAS,PIS/PASEP · DEMAIS EMPRESAS,CONTRIBUIÇÃO PARA O PIS/PASEP,2,detalhe,895.64925723,3708.0113651193997
2001-10,CONTRIBUIÇÃO PARA O PIS/PASEP · ENTIDADES FINANCEIRAS,PIS/PASEP · ENTIDADES FINANCEIRAS,CONTRIBUIÇÃO PARA O PIS/PASEP,2,detalhe,45.52328423,188.46758810972048
2001-10,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,CSLL,,1,componente,1049.93320883,4346.75096253462
2001-10,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO · DEMAIS EMPRESAS,CSLL · DEMAIS EMPRESAS,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,2,detalhe,982.58045993,4067.9088193885113
2001-10,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO · ENTIDADES FINANCEIRAS,CSLL · ENTIDADES FINANCEIRAS,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,2,detalhe,67.3527489,278.8421431461082
2001-10,I.P.I-AUTOMÓVEIS,I.P.I-AUTOMÓVEIS,I.P.I-TOTAL,2,detalhe,154.927769,641.4050183006738
2001-10,I.P.I-BEBIDAS,I.P.I-BEBIDAS,I.P.I-TOTAL,2,detalhe,141.219248,584.6513825926672
2001-10,I.P.I-FUMO,I.P.I-FUMO,I.P.I-TOTAL,2,detalhe,180.02398,745.3039886378285
2001-10,I.P.I-OUTROS,I.P.I-OUTROS,I.P.I-TOTAL,2,detalhe,705.63811075,2921.360245878559
2001-10,I.P.I-TOTAL,IPI,,1,componente,1620.1660737500001,6707.52994696354
2001-10,I.P.I-VINCULADO À IMPORTAÇÃO,I.P.I-VINCULADO À IMPORTAÇÃO,I.P.I-TOTAL,2,detalhe,438.356966,1814.8093115538106
2001-10,I.R.R.F-OUTROS RENDIMENTOS,I.R.R.F-OUTROS RENDIMENTOS,I.RENDA-RETIDO NA FONTE,3,detalhe,231.42396166999998,958.1012579491851
2001-10,I.R.R.F-RENDIMENTOS DE CAPITAL,I.R.R.F-RENDIMENTOS DE CAPITAL,I.RENDA-RETIDO NA FONTE,3,detalhe,1604.73129437,6643.629556384134
2001-10,I.R.R.F-RENDIMENTOS DE RESIDENTES NO EXTERIOR,I.R.R.F-RENDIMENTOS DE RESIDENTES NO EXTERIOR,I.RENDA-RETIDO NA FONTE,3,detalhe,390.29423889,1615.8283634607037
2001-10,I.R.R.F-RENDIMENTOS DO TRABALHO,I.R.R.F-RENDIMENTOS DO TRABALHO,I.RENDA-RETIDO NA FONTE,3,detalhe,1760.16071118,7287.111409746917
2001-10,I.RENDA-PESSOA FÍSICA,I.RENDA-PESSOA FÍSICA,IMPOSTO SOBRE A RENDA-TOTAL,2,detalhe,185.77202996,769.1010659054098
2001-10,I.RENDA-PESSOA JURÍDICA,I.RENDA-PESSOA JURÍDICA,IMPOSTO SOBRE A RENDA-TOTAL,2,detalhe,1905.4383361,7888.564579000849
2001-10,I.RENDA-PESSOA JURÍDICA · DEMAIS EMPRESAS,I.RENDA-PESSOA JURÍDICA · DEMAIS EMPRESAS,I.RENDA-PESSOA JURÍDICA,3,detalhe,1714.0673351,7096.283626458227
2001-10,I.RENDA-PESSOA JURÍDICA · ENTIDADES FINANCEIRAS,I.RENDA-PESSOA JURÍDICA · ENTIDADES FINANCEIRAS,I.RENDA-PESSOA JURÍDICA,3,detalhe,191.371001,792.2809525426217
2001-10,I.RENDA-RETIDO NA FONTE,I.RENDA-RETIDO NA FONTE,IMPOSTO SOBRE A RENDA-TOTAL,2,detalhe,3986.61020611,16504.670587540943
2001-10,IMPOSTO SOBRE A RENDA-TOTAL,Imposto de Renda,,1,componente,6077.82057217,25162.3362324472
2001-10,IMPOSTO SOBRE EXPORTAÇÃO,Imposto de Exportação,,1,componente,9.140638280000001,37.842481700380254
2001-10,IMPOSTO SOBRE IMPORTAÇÃO,Imposto de Importação,,1,componente,823.38391787,3408.830968900661
2001-10,IOF - I. S/ OPERAÇÕES FINANCEIRAS,IOF,,1,componente,339.10856261,1403.9183240725695
2001-10,ITR - I. TERRITORIAL RURAL,ITR,,1,componente,25.018537799999997,103.57740125635641
2001-10,OUTRAS RECEITAS ADMINISTRADAS,Outras receitas administradas,,1,componente,2008.5469557899996,8315.436962990458
2001-10,PSS - CONTRIB. DO PLANO DE SEGURIDADE DO SERVIDOR,PSS,,1,componente,0.0,0.0
2001-10,RECEITA PREVIDENCIÁRIA [B],Receita previdenciária,,1,componente,5452.511911312111,22573.542011437512
2001-10,SUBTOTAL [A],Subtotal administradas (exceto previdenciária),,1,agregado,16798.04860818,69544.36086241777
2001-10,TOTAL GERAL [E]=[C]+[D],Total geral,,1,agregado,23620.440076299412,97789.24009038555
2001-11,ADMINISTRADAS PELA RFB [C]=[A]+[B],Administradas pela RFB,,1,agregado,21013.08383339634,86381.40900328517
2001-11,ADMINISTRADAS POR OUTROS ÓRGÃOS [D],Administradas por outros órgãos,,1,componente,869.9623139714612,3576.275193895085
2001-11,CIDE-COMBUSTÍVEIS,CIDE-Combustíveis,,1,componente,0.0,0.0
2001-11,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL,COFINS,,1,componente,4185.02028898,17203.94551012447
2001-11,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL · DEMAIS EMPRESAS,COFINS · DEMAIS EMPRESAS,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL,2,detalhe,3966.60396021,16306.071101110232
2001-11,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL · ENTIDADES FINANCEIRAS,COFINS · ENTIDADES FINANCEIRAS,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL,2,detalhe,218.41632877,897.8744090142377
2001-11,CONTRIBUIÇÃO PARA O FUNDAF,FUNDAF,,1,componente,27.092646,111.37351155415608
2001-11,CONTRIBUIÇÃO PARA O PIS/PASEP,PIS/PASEP,,1,componente,966.6494007800001,3973.7402617149096
2001-11,CONTRIBUIÇÃO PARA O PIS/PASEP · DEMAIS EMPRESAS,PIS/PASEP · DEMAIS EMPRESAS,CONTRIBUIÇÃO PARA O PIS/PASEP,2,detalhe,917.71250164,3772.5685377794416
2001-11,CONTRIBUIÇÃO PARA O PIS/PASEP · ENTIDADES FINANCEIRAS,PIS/PASEP · ENTIDADES FINANCEIRAS,CONTRIBUIÇÃO PARA O PIS/PASEP,2,detalhe,48.93689914,201.171723935468
2001-11,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,CSLL,,1,componente,698.7716285199999,2872.537811282393
2001-11,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO · DEMAIS EMPRESAS,CSLL · DEMAIS EMPRESAS,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,2,detalhe,649.6226245199999,2670.4941583712207
2001-11,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO · ENTIDADES FINANCEIRAS,CSLL · ENTIDADES FINANCEIRAS,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,2,detalhe,49.149004,202.04365291117242
2001-11,I.P.I-AUTOMÓVEIS,I.P.I-AUTOMÓVEIS,I.P.I-TOTAL,2,detalhe,207.737168,853.9740961615807
2001-11,I.P.I-BEBIDAS,I.P.I-BEBIDAS,I.P.I-TOTAL,2,detalhe,156.808673,644.6152418688594
2001-11,I.P.I-FUMO,I.P.I-FUMO,I.P.I-TOTAL,2,detalhe,146.943465,604.0609579804509
2001-11,I.P.I-OUTROS,I.P.I-OUTROS,I.P.I-TOTAL,2,detalhe,707.59713366,2908.818043884298
2001-11,I.P.I-TOTAL,IPI,,1,componente,1599.57821449,6575.608847998028
2001-11,I.P.I-VINCULADO À IMPORTAÇÃO,I.P.I-VINCULADO À IMPORTAÇÃO,I.P.I-TOTAL,2,detalhe,380.49177483,1564.1405081028395
2001-11,I.R.R.F-OUTROS RENDIMENTOS,I.R.R.F-OUTROS RENDIMENTOS,I.RENDA-RETIDO NA FONTE,3,detalhe,199.06754676,818.3346772084338
2001-11,I.R.R.F-RENDIMENTOS DE CAPITAL,I.R.R.F-RENDIMENTOS DE CAPITAL,I.RENDA-RETIDO NA FONTE,3,detalhe,1316.96532251,5413.8326896158605
2001-11,I.R.R.F-RENDIMENTOS DE RESIDENTES NO EXTERIOR,I.R.R.F-RENDIMENTOS DE RESIDENTES NO EXTERIOR,I.RENDA-RETIDO NA FONTE,3,detalhe,296.485796,1218.8054362224038
2001-11,I.R.R.F-RENDIMENTOS DO TRABALHO,I.R.R.F-RENDIMENTOS DO TRABALHO,I.RENDA-RETIDO NA FONTE,3,detalhe,1745.65189601,7176.094265942286
2001-11,I.RENDA-PESSOA FÍSICA,I.RENDA-PESSOA FÍSICA,IMPOSTO SOBRE A RENDA-TOTAL,2,detalhe,207.46053128,852.8368870853161
2001-11,I.RENDA-PESSOA JURÍDICA,I.RENDA-PESSOA JURÍDICA,IMPOSTO SOBRE A RENDA-TOTAL,2,detalhe,1289.75077982,5301.958080368547
2001-11,I.RENDA-PESSOA JURÍDICA · DEMAIS EMPRESAS,I.RENDA-PESSOA JURÍDICA · DEMAIS EMPRESAS,I.RENDA-PESSOA JURÍDICA,3,detalhe,1133.88849582,4661.233291511409
2001-11,I.RENDA-PESSOA JURÍDICA · ENTIDADES FINANCEIRAS,I.RENDA-PESSOA JURÍDICA · ENTIDADES FINANCEIRAS,I.RENDA-PESSOA JURÍDICA,3,detalhe,155.862284,640.724788857137
2001-11,I.RENDA-RETIDO NA FONTE,I.RENDA-RETIDO NA FONTE,IMPOSTO SOBRE A RENDA-TOTAL,2,detalhe,3558.17056128,14627.067068988985
2001-11,IMPOSTO SOBRE A RENDA-TOTAL,Imposto de Renda,,1,componente,5055.38187238,20781.862036442846
2001-11,IMPOSTO SOBRE EXPORTAÇÃO,Imposto de Exportação,,1,componente,6.826375,28.06213003098709
2001-11,IMPOSTO SOBRE IMPORTAÇÃO,Imposto de Importação,,1,componente,691.16145256,2841.2536015300416
2001-11,IOF - I. S/ OPERAÇÕES FINANCEIRAS,IOF,,1,componente,296.934329,1220.6492832670197
2001-11,ITR - I. TERRITORIAL RURAL,ITR,,1,componente,19.77014432,81.27188451252984
2001-11,OUTRAS RECEITAS ADMINISTRADAS,Outras receitas administradas,,1,componente,1673.1724317099997,6878.142841978192
2001-11,PSS - CONTRIB. DO PLANO DE SEGURIDADE DO SERVIDOR,PSS,,1,componente,0.0,0.0
2001-11,RECEITA PREVIDENCIÁRIA [B],Receita previdenciária,,1,componente,5792.725049656343,23812.961282849603
2001-11,SUBTOTAL [A],Subtotal administradas (exceto previdenciária),,1,agregado,15220.358783739997,62568.447720435564
2001-11,TOTAL GERAL [E]=[C]+[D],Total geral,,1,agregado,21883.0461473678,89957.68419718025
2001-12,ADMINISTRADAS PELA RFB [C]=[A]+[B],Administradas pela RFB,,1,agregado,25994.09604176873,106167.46081339887
2001-12,ADMINISTRADAS POR OUTROS ÓRGÃOS [D],Administradas por outros órgãos,,1,componente,1124.284922511571,4591.907149302067
2001-12,CIDE-COMBUSTÍVEIS,CIDE-Combustíveis,,1,componente,0.0,0.0
2001-12,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL,COFINS,,1,componente,3930.09375206,16051.647795113046
2001-12,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL · DEMAIS EMPRESAS,COFINS · DEMAIS EMPRESAS,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL,2,detalhe,3708.31031548,15145.819630350832
2001-12,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL · ENTIDADES FINANCEIRAS,COFINS · ENTIDADES FINANCEIRAS,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL,2,detalhe,221.78343658,905.8281647622133
2001-12,CONTRIBUIÇÃO PARA O FUNDAF,FUNDAF,,1,componente,36.353006,148.47626683199866
2001-12,CONTRIBUIÇÃO PARA O PIS/PASEP,PIS/PASEP,,1,componente,1067.21596733,4358.820911059147
2001-12,CONTRIBUIÇÃO PARA O PIS/PASEP · DEMAIS EMPRESAS,PIS/PASEP · DEMAIS EMPRESAS,CONTRIBUIÇÃO PARA O PIS/PASEP,2,detalhe,1017.5903230199999,4156.135322794962
2001-12,CONTRIBUIÇÃO PARA O PIS/PASEP · ENTIDADES FINANCEIRAS,PIS/PASEP · ENTIDADES FINANCEIRAS,CONTRIBUIÇÃO PARA O PIS/PASEP,2,detalhe,49.62564431,202.68558826418413
2001-12,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,CSLL,,1,componente,711.0890900300001,2904.294997575095
2001-12,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO · DEMAIS EMPRESAS,CSLL · DEMAIS EMPRESAS,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,2,detalhe,662.5151370300001,2705.9048229988034
2001-12,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO · ENTIDADES FINANCEIRAS,CSLL · ENTIDADES FINANCEIRAS,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,2,detalhe,48.573953,198.3901745762912
2001-12,I.P.I-AUTOMÓVEIS,I.P.I-AUTOMÓVEIS,I.P.I-TOTAL,2,detalhe,286.761553,1171.2177215932659
2001-12,I.P.I-BEBIDAS,I.P.I-BEBIDAS,I.P.I-TOTAL,2,detalhe,190.967674,779.9676131627225
2001-12,I.P.I-FUMO,I.P.I-FUMO,I.P.I-TOTAL,2,detalhe,177.319381,724.2240085411597
2001-12,I.P.I-OUTROS,I.P.I-OUTROS,I.P.I-TOTAL,2,detalhe,787.8931761800001,3217.985259915304
2001-12,I.P.I-TOTAL,IPI,,1,componente,1731.2964151800002,7071.118919451899
2001-12,I.P.I-VINCULADO À IMPORTAÇÃO,I.P.I-VINCULADO À IMPORTAÇÃO,I.P.I-TOTAL,2,detalhe,288.354631,1177.7243162394468
2001-12,I.R.R.F-OUTROS RENDIMENTOS,I.R.R.F-OUTROS RENDIMENTOS,I.RENDA-RETIDO NA FONTE,3,detalhe,237.63825661,970.5838685779472
2001-12,I.R.R.F-RENDIMENTOS DE CAPITAL,I.R.R.F-RENDIMENTOS DE CAPITAL,I.RENDA-RETIDO NA FONTE,3,detalhe,1321.6933560300001,5398.180700654853
2001-12,I.R.R.F-RENDIMENTOS DE RESIDENTES NO EXTERIOR,I.R.R.F-RENDIMENTOS DE RESIDENTES NO EXTERIOR,I.RENDA-RETIDO NA FONTE,3,detalhe,545.485187,2227.9204140068823
2001-12,I.R.R.F-RENDIMENTOS DO TRABALHO,I.R.R.F-RENDIMENTOS DO TRABALHO,I.RENDA-RETIDO NA FONTE,3,detalhe,3234.63442705,13211.189311130003
2001-12,I.RENDA-PESSOA FÍSICA,I.RENDA-PESSOA FÍSICA,IMPOSTO SOBRE A RENDA-TOTAL,2,detalhe,188.3531365,769.2890803477948
2001-12,I.RENDA-PESSOA JURÍDICA,I.RENDA-PESSOA JURÍDICA,IMPOSTO SOBRE A RENDA-TOTAL,2,detalhe,1373.63606315,5610.329848439921
2001-12,I.RENDA-PESSOA JURÍDICA · DEMAIS EMPRESAS,I.RENDA-PESSOA JURÍDICA · DEMAIS EMPRESAS,I.RENDA-PESSOA JURÍDICA,3,detalhe,1196.2111601499998,4885.674857310178
2001-12,I.RENDA-PESSOA JURÍDICA · ENTIDADES FINANCEIRAS,I.RENDA-PESSOA JURÍDICA · ENTIDADES FINANCEIRAS,I.RENDA-PESSOA JURÍDICA,3,detalhe,177.424903,724.6549911297426
2001-12,I.RENDA-RETIDO NA FONTE,I.RENDA-RETIDO NA FONTE,IMPOSTO SOBRE A RENDA-TOTAL,2,detalhe,5339.45122669,21807.874294369685
2001-12,IMPOSTO SOBRE A RENDA-TOTAL,Imposto de Renda,,1,componente,6901.44042634,28187.493223157402
2001-12,IMPOSTO SOBRE EXPORTAÇÃO,Imposto de Exportação,,1,componente,7.211641,29.454442733362452
2001-12,IMPOSTO SOBRE IMPORTAÇÃO,Imposto de Importação,,1,componente,539.987816,2205.467549353255
2001-12,IOF - I. S/ OPERAÇÕES FINANCEIRAS,IOF,,1,componente,310.98422289,1270.1501619524224
2001-12,ITR - I. TERRITORIAL RURAL,ITR,,1,componente,16.99791919,69.42445379188699
2001-12,OUTRAS RECEITAS ADMINISTRADAS,Outras receitas administradas,,1,componente,1833.0959440299994,7486.897851430846
2001-12,PSS - CONTRIB. DO PLANO DE SEGURIDADE DO SERVIDOR,PSS,,1,componente,0.0,0.0
2001-12,RECEITA PREVIDENCIÁRIA [B],Receita previdenciária,,1,componente,8908.329841718732,36384.21424094852
2001-12,SUBTOTAL [A],Subtotal administradas (exceto previdenciária),,1,agregado,17085.76620005,69783.24657245036
2001-12,TOTAL GERAL [E]=[C]+[D],Total geral,,1,agregado,27118.380964280303,110759.36796270094
2002-01,ADMINISTRADAS PELA RFB [C]=[A]+[B],Administradas pela RFB,,1,agregado,26959.514217502652,109540.89722237381
2002-01,ADMINISTRADAS POR OUTROS ÓRGÃOS [D],Administradas por outros órgãos,,1,componente,1275.666807978674,5183.24201153688
2002-01,CIDE-COMBUSTÍVEIS,CIDE-Combustíveis,,1,componente,60.772734,246.92951643374718
2002-01,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL,COFINS,,1,componente,4284.591852060001,17408.994536022507
2002-01,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL · DEMAIS EMPRESAS,COFINS · DEMAIS EMPRESAS,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL,2,detalhe,3993.7340840600004,16227.192051980253
2002-01,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL · ENTIDADES FINANCEIRAS,COFINS · ENTIDADES FINANCEIRAS,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL,2,detalhe,290.857768,1181.802484042252
2002-01,CONTRIBUIÇÃO PARA O FUNDAF,FUNDAF,,1,componente,34.244524,139.14107849457372
2002-01,CONTRIBUIÇÃO PARA O PIS/PASEP,PIS/PASEP,,1,componente,1054.70989973,4285.4581055743665
2002-01,CONTRIBUIÇÃO PARA O PIS/PASEP · DEMAIS EMPRESAS,PIS/PASEP · DEMAIS EMPRESAS,CONTRIBUIÇÃO PARA O PIS/PASEP,2,detalhe,992.0336093399999,4030.794129491542
2002-01,CONTRIBUIÇÃO PARA O PIS/PASEP · ENTIDADES FINANCEIRAS,PIS/PASEP · ENTIDADES FINANCEIRAS,CONTRIBUIÇÃO PARA O PIS/PASEP,2,detalhe,62.676290390000005,254.66397608282386
2002-01,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,CSLL,,1,componente,1703.6914438700003,6922.375820497588
2002-01,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO · DEMAIS EMPRESAS,CSLL · DEMAIS EMPRESAS,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,2,detalhe,1538.8845489700002,6252.738564049583
2002-01,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO · ENTIDADES FINANCEIRAS,CSLL · ENTIDADES FINANCEIRAS,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,2,detalhe,164.8068949,669.637256448005
2002-01,I.P.I-AUTOMÓVEIS,I.P.I-AUTOMÓVEIS,I.P.I-TOTAL,2,detalhe,167.09888492,678.9499852008298
2002-01,I.P.I-BEBIDAS,I.P.I-BEBIDAS,I.P.I-TOTAL,2,detalhe,153.91726466999998,625.3909152049696
2002-01,I.P.I-FUMO,I.P.I-FUMO,I.P.I-TOTAL,2,detalhe,157.841301,641.3349139303743
2002-01,I.P.I-OUTROS,I.P.I-OUTROS,I.P.I-TOTAL,2,detalhe,546.2843397400001,2219.642246921573
2002-01,I.P.I-TOTAL,IPI,,1,componente,1394.08463049,5664.392911377245
2002-01,I.P.I-VINCULADO À IMPORTAÇÃO,I.P.I-VINCULADO À IMPORTAÇÃO,I.P.I-TOTAL,2,detalhe,368.94284016,1499.0748501194973
2002-01,I.R.R.F-OUTROS RENDIMENTOS,I.R.R.F-OUTROS RENDIMENTOS,I.RENDA-RETIDO NA FONTE,3,detalhe,525.86195542,2136.662773189788
2002-01,I.R.R.F-RENDIMENTOS DE CAPITAL,I.R.R.F-RENDIMENTOS DE CAPITAL,I.RENDA-RETIDO NA FONTE,3,detalhe,1788.11063467,7265.384742261289
2002-01,I.R.R.F-RENDIMENTOS DE RESIDENTES NO EXTERIOR,I.R.R.F-RENDIMENTOS DE RESIDENTES NO EXTERIOR,I.RENDA-RETIDO NA FONTE,3,detalhe,374.659555,1522.3027936086094
2002-01,I.R.R.F-RENDIMENTOS DO TRABALHO,I.R.R.F-RENDIMENTOS DO TRABALHO,I.RENDA-RETIDO NA FONTE,3,detalhe,1963.7901386199999,7979.199180125711
2002-01,I.RENDA-PESSOA FÍSICA,I.RENDA-PESSOA FÍSICA,IMPOSTO SOBRE A RENDA-TOTAL,2,detalhe,203.99246412,828.8546064305766
2002-01,I.RENDA-PESSOA JURÍDICA,I.RENDA-PESSOA JURÍDICA,IMPOSTO SOBRE A RENDA-TOTAL,2,detalhe,4924.37036917,20008.518853205143
2002-01,I.RENDA-PESSOA JURÍDICA · DEMAIS EMPRESAS,I.RENDA-PESSOA JURÍDICA · DEMAIS EMPRESAS,I.RENDA-PESSOA JURÍDICA,3,detalhe,4593.49622617,18664.123319980976
2002-01,I.RENDA-PESSOA JURÍDICA · ENTIDADES FINANCEIRAS,I.RENDA-PESSOA JURÍDICA · ENTIDADES FINANCEIRAS,I.RENDA-PESSOA JURÍDICA,3,detalhe,330.874143,1344.3955332241678
2002-01,I.RENDA-RETIDO NA FONTE,I.RENDA-RETIDO NA FONTE,IMPOSTO SOBRE A RENDA-TOTAL,2,detalhe,4652.422283710001,18903.5494891854
2002-01,IMPOSTO SOBRE A RENDA-TOTAL,Imposto de Renda,,1,componente,9780.785117,39740.92294882111
2002-01,IMPOSTO SOBRE EXPORTAÇÃO,Imposto de Exportação,,1,componente,6.4382,26.15945520410109
2002-01,IMPOSTO SOBRE IMPORTAÇÃO,Imposto de Importação,,1,componente,564.164889,2292.29383081019
2002-01,IOF - I. S/ OPERAÇÕES FINANCEIRAS,IOF,,1,componente,342.440166,1391.3901684573234
2002-01,ITR - I. TERRITORIAL RURAL,ITR,,1,componente,7.41838596,30.14211040467094
2002-01,OUTRAS RECEITAS ADMINISTRADAS,Outras receitas administradas,,1,componente,2128.6517455599933,8649.058740503282
2002-01,PSS - CONTRIB. DO PLANO DE SEGURIDADE DO SERVIDOR,PSS,,1,componente,0.0,0.0
2002-01,RECEITA PREVIDENCIÁRIA [B],Receita previdenciária,,1,componente,5597.520629832655,22743.63799977308
2002-01,SUBTOTAL [A],Subtotal administradas (exceto previdenciária),,1,agregado,21361.993587669996,86797.25922260073
2002-01,TOTAL GERAL [E]=[C]+[D],Total geral,,1,agregado,28235.181025481324,114724.13923391068
2002-02,ADMINISTRADAS PELA RFB [C]=[A]+[B],Administradas pela RFB,,1,agregado,22126.476220446064,89580.9851261201
2002-02,ADMINISTRADAS POR OUTROS ÓRGÃOS [D],Administradas por outros órgãos,,1,componente,801.0836908740554,3243.25778230581
2002-02,CIDE-COMBUSTÍVEIS,CIDE-Combustíveis,,1,componente,746.10080578,3020.6547359495003
2002-02,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL,COFINS,,1,componente,3566.684608419999,14440.03634709767
2002-02,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL · DEMAIS EMPRESAS,COFINS · DEMAIS EMPRESAS,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL,2,detalhe,3335.9679575999994,13505.959693429859
2002-02,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL · ENTIDADES FINANCEIRAS,COFINS · ENTIDADES FINANCEIRAS,COFINS - CONTRIB. P/ A SEGURIDADE SOCIAL,2,detalhe,230.71665082,934.0766536678116
2002-02,CONTRIBUIÇÃO PARA O FUNDAF,FUNDAF,,1,componente,23.587426,95.4957688073687
2002-02,CONTRIBUIÇÃO PARA O PIS/PASEP,PIS/PASEP,,1,componente,875.4277632300001,3544.246298216855
2002-02,CONTRIBUIÇÃO PARA O PIS/PASEP · DEMAIS EMPRESAS,PIS/PASEP · DEMAIS EMPRESAS,CONTRIBUIÇÃO PARA O PIS/PASEP,2,detalhe,823.2758302600001,3333.104610532895
2002-02,CONTRIBUIÇÃO PARA O PIS/PASEP · ENTIDADES FINANCEIRAS,PIS/PASEP · ENTIDADES FINANCEIRAS,CONTRIBUIÇÃO PARA O PIS/PASEP,2,detalhe,52.151932970000004,211.14168768395965
2002-02,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,CSLL,,1,componente,787.50187055,3188.270588126623
2002-02,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO · DEMAIS EMPRESAS,CSLL · DEMAIS EMPRESAS,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,2,detalhe,534.0108185500001,2161.9897681453044
2002-02,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO · ENTIDADES FINANCEIRAS,CSLL · ENTIDADES FINANCEIRAS,CSLL - CONTRIB. SOCIAL S/ LUCRO LÍQUIDO,2,detalhe,253.491052,1026.2808199813187
2002-02,I.P.I-AUTOMÓVEIS,I.P.I-AUTOMÓVEIS,I.P.I-TOTAL,2,detalhe,212.40666274,859.9470564598179
2002-02,I.P.I-BEBIDAS,I.P.I-BEBIDAS,I.P.I-TOTAL,2,detalhe,164.841233,667.3742305111882
2002-02,I.P.I-FUMO,I.P.I-FUMO,I.P.I-TOTAL,2,detalhe,172.523611,698.4770135524076
2002-02,I.P.I-OUTROS,I.P.I-OUTROS,I.P.I-TOTAL,2,detalhe,660.5137066899999,2674.147837418393
2002-02,I.P.I-TOTAL,IPI,,1,componente,1525.61842243,6176.600369902076
2002-02,I.P.I-VINCULADO À IMPORTAÇÃO,I.P.I-VINCULADO À IMPORTAÇÃO,I.P.I-TOTAL,2,detalhe,315.333209,1276.6542319602688
2002-02,I.R.R.F-OUTROS RENDIMENTOS,I.R.R.F-OUTROS RENDIMENTOS,I.RENDA-RETIDO NA FONTE,3,detalhe,198.71817505,804.5280100676108
2002-02,I.R.R.F-RENDIMENTOS DE CAPITAL,I.R.R.F-RENDIMENTOS DE CAPITAL,I.RENDA-RETIDO NA FONTE,3,detalhe,948.61575136,3840.554305455072
2002-02,I.R.R.F-RENDIMENTOS DE RESIDENTES NO EXTERIOR,I.R.R.F-RENDIMENTOS DE RESIDENTES NO EXTERIOR,I.RENDA-RETIDO NA FONTE,3,detalhe,373.227933,1511.0461142398538
2002-02,I.R.R.F-RENDIMENTOS DO TRABALHO,I.R.R.F-RENDIMENTOS DO TRABALHO,I.RENDA-RETIDO NA FONTE,3,detalhe,1489.3269031900002,6029.670962216337
2002-02,I.RENDA-PESSOA FÍSICA,I.RENDA-PESSOA FÍSICA,IMPOSTO SOBRE A RENDA-TOTAL,2,detalhe,240.69343559,974.4685443233158
2002-02,I.RENDA-PESSOA JURÍDICA,I.RENDA-PESSOA JURÍDICA,IMPOSTO SOBRE A RENDA-TOTAL,2,detalhe,3030.21595837,12268.095831944558
2002-02,I.RENDA-PESSOA JURÍDICA · DEMAIS EMPRESAS,I.RENDA-PESSOA JURÍDICA · DEMAIS EMPRESAS,I.RENDA-PESSOA JURÍDICA,3,detalhe,2302.77272537,9322.977920433024
